SPECBIN: 8899 8931 32.417 1.662 0.017 3.696 0.04 8.868 0.109 14.683 0.203 22.235 0.333 32.042 0.496 39.403 0.616 45.65 0.716 51.061 0.803 57.088 0.899 62.591 0.987 72.3 1.142 102.328 1.618 125.326 1.983 144.738 2.291 161.838 2.562 198.21 3.138 228.888 3.624 323.705 5.127 396.459 6.279 457.794 7.251 511.83 8.107 723.841 11.465 1023.669 16.214 1253.734 19.859 1447.688 22.931
SPECBIN: 8931 8963 32.740 1.672 0.017 3.717 0.04 8.913 0.109 14.751 0.204 22.334 0.335 32.182 0.499 39.575 0.62 45.848 0.721 51.282 0.808 57.335 0.905 62.863 0.993 72.613 1.148 102.771 1.628 125.868 1.995 145.365 2.305 162.539 2.577 199.067 3.157 229.878 3.646 325.105 5.157 398.174 6.317 459.774 7.294 514.044 8.155 726.972 11.534 1028.096 16.311 1259.156 19.977 1453.949 23.068
SPECBIN: 8963 8995.5 33.068 1.682 0.017 3.739 0.04 8.96 0.11 14.823 0.206 22.438 0.337 32.329 0.503 39.754 0.624 46.056 0.725 51.514 0.813 57.594 0.91 63.146 0.999 72.941 1.156 103.234 1.638 126.435 2.007 146.019 2.319 163.271 2.593 199.964 3.177 230.913 3.669 326.569 5.19 399.967 6.356 461.844 7.34 516.359 8.206 730.245 11.606 1032.725 16.413 1264.825 20.102 1460.495 23.212
SPECBIN: 8995.5 9028.5 33.395 1.692 0.017 3.761 0.04 9.007 0.111 14.894 0.207 22.54 0.339 32.474 0.506 39.932 0.627 46.261 0.73 51.744 0.818 57.851 0.916 63.427 1.005 73.265 1.163 103.692 1.648 126.997 2.02 146.668 2.333 163.995 2.609 200.851 3.196 231.938 3.691 328.018 5.221 401.742 6.395 463.894 7.385 518.65 8.257 733.486 11.677 1037.308 16.514 1270.438 20.226 1466.977 23.355
SPECBIN: 9028.5 9061.5 33.732 1.703 0.0175 3.782 0.041 9.054 0.111 14.965 0.208 22.643 0.341 32.619 0.509 40.11 0.631 46.466 0.734 51.973 0.823 58.107 0.922 63.708 1.011 73.589 1.17 104.15 1.658 127.557 2.032 147.315 2.348 164.719 2.625 201.738 3.216 232.961 3.714 329.466 5.253 403.515 6.434 465.941 7.43 520.939 8.307 736.723 11.749 1041.886 16.615 1276.045 20.35 1473.451 23.498
SPECBIN: 9061.5 9094.5 34.070 1.714 0.018 3.807 0.041 9.105 0.112 15.044 0.21 22.756 0.344 32.779 0.512 40.306 0.636 46.693 0.739 52.226 0.829 58.39 0.928 64.018 1.018 73.947 1.178 104.657 1.67 128.178 2.046 148.032 2.363 165.521 2.643 202.719 3.238 234.094 3.739 331.068 5.289 405.477 6.478 468.207 7.48 523.472 8.363 740.305 11.828 1046.952 16.728 1282.25 20.487 1480.616 23.657
SPECBIN: 9094.5 9128 34.407 1.724 0.018 3.828 0.041 9.152 0.113 15.114 0.211 22.858 0.346 32.923 0.515 40.481 0.639 46.896 0.744 52.453 0.834 58.643 0.933 64.296 1.024 74.268 1.185 105.11 1.68 128.732 2.058 148.672 2.378 166.236 2.659 203.595 3.257 235.106 3.762 332.499 5.321 407.23 6.517 470.23 7.525 525.735 8.414 743.505 11.899 1051.477 16.828 1287.793 20.61 1487.016 23.799
SPECBIN: 9128 9162.5 34.746 1.735 0.018 3.852 0.041 9.202 0.113 15.191 0.212 22.968 0.348 33.079 0.519 40.672 0.643 47.116 0.748 52.7 0.839 58.918 0.94 64.597 1.031 74.616 1.193 105.602 1.691 129.335 2.072 149.368 2.393 167.015 2.676 204.549 3.278 236.207 3.786 334.056 5.355 409.137 6.559 472.432 7.574 528.196 8.468 746.986 11.977 1056.4 16.938 1293.822 20.745 1493.977 23.954
SPECBIN: 9162.5 9197 35.100 1.746 0.018 3.874 0.042 9.25 0.114 15.264 0.214 23.073 0.35 33.227 0.522 40.854 0.647 47.327 0.753 52.934 0.844 59.181 0.945 64.885 1.037 74.947 1.2 106.071 1.701 129.909 2.084 150.031 2.408 167.756 2.693 205.456 3.299 237.255 3.81 335.538 5.388 410.952 6.6 474.528 7.621 530.54 8.521 750.3 12.051 1061.087 17.042 1299.562 20.873 1500.606 24.102
SPECBIN: 9197 9231.5 35.464 1.756 0.018 3.896 0.042 9.298 0.115 15.336 0.215 23.178 0.352 33.375 0.525 41.035 0.651 47.536 0.758 53.168 0.849 59.442 0.951 65.171 1.044 75.278 1.207 106.538 1.711 130.481 2.097 150.691 2.423 168.494 2.709 206.36 3.319 238.299 3.833 337.014 5.421 412.76 6.64 476.616 7.668 532.874 8.573 753.601 12.124 1065.756 17.147 1305.28 21 1507.208 24.249
SPECBIN: 9231.5 9267 35.818 1.767 0.018 3.919 0.042 9.346 0.115 15.409 0.216 23.282 0.354 33.523 0.528 41.216 0.655 47.745 0.762 53.402 0.854 59.703 0.957 65.457 1.05 75.609 1.215 107.006 1.722 131.054 2.11 151.353 2.437 169.234 2.726 207.266 3.339 239.345 3.856 338.493 5.455 414.571 6.681 478.707 7.714 535.212 8.625 756.908 12.198 1070.432 17.251 1311.007 21.129 1513.821 24.397
SPECBIN: 9267 9303 36.182 1.777 0.018 3.941 0.042 9.394 0.116 15.481 0.218 23.387 0.357 33.671 0.531 41.397 0.659 47.954 0.767 53.635 0.86 59.964 0.963 65.743 1.057 75.938 1.222 107.472 1.732 131.625 2.123 152.012 2.452 169.97 2.742 208.168 3.359 240.387 3.88 339.966 5.488 416.375 6.721 480.79 7.761 537.541 8.677 760.201 12.272 1075.089 17.356 1316.711 21.256 1520.408 24.545
SPECBIN: 9303 9339 36.556 1.788 0.018 3.964 0.043 9.442 0.117 15.554 0.219 23.491 0.359 33.818 0.535 41.577 0.663 48.163 0.772 53.868 0.865 60.224 0.968 66.028 1.063 76.267 1.229 107.938 1.743 132.195 2.136 152.67 2.467 170.707 2.759 209.07 3.38 241.428 3.903 341.438 5.521 418.178 6.762 482.872 7.808 539.869 8.73 763.493 12.346 1079.744 17.46 1322.412 21.385 1526.991 24.693
SPECBIN: 9339 9375 36.934 1.798 0.018 3.986 0.043 9.489 0.118 15.625 0.22 23.595 0.361 33.964 0.538 41.756 0.667 48.37 0.776 54.1 0.87 60.482 0.974 66.311 1.069 76.594 1.237 108.399 1.753 132.76 2.148 153.323 2.482 171.437 2.775 209.964 3.4 242.46 3.926 342.898 5.553 419.966 6.802 484.937 7.854 542.177 8.782 766.758 12.42 1084.361 17.564 1328.067 21.512 1533.52 24.84
SPECBIN: 9375 9411.5 37.313 1.808 0.019 4.007 0.043 9.535 0.118 15.695 0.221 23.694 0.363 34.106 0.541 41.929 0.671 48.569 0.781 54.323 0.875 60.732 0.98 66.584 1.075 76.909 1.244 108.845 1.763 133.306 2.161 153.954 2.496 172.142 2.791 210.827 3.419 243.457 3.949 344.308 5.585 421.693 6.841 486.931 7.899 544.406 8.832 769.91 12.491 1088.82 17.665 1333.527 21.635 1539.825 24.982
SPECBIN: 9411.5 9449 37.693 1.819 0.019 4.03 0.043 9.584 0.119 15.769 0.223 23.801 0.365 34.257 0.544 42.114 0.675 48.783 0.785 54.561 0.88 60.998 0.986 66.876 1.082 77.246 1.251 109.322 1.774 133.89 2.174 154.627 2.511 172.895 2.808 211.749 3.44 244.522 3.973 345.814 5.619 423.537 6.883 489.06 7.948 546.787 8.886 773.277 12.567 1093.581 17.772 1339.359 21.767 1546.559 25.134
SPECBIN: 9449 9486.5 38.084 1.83 0.019 4.053 0.044 9.632 0.12 15.841 0.224 23.905 0.367 34.404 0.547 42.294 0.679 48.991 0.79 54.794 0.886 61.258 0.992 67.161 1.088 77.576 1.259 109.787 1.784 134.46 2.187 155.285 2.526 173.631 2.825 212.651 3.46 245.563 3.996 347.286 5.653 425.339 6.923 491.141 7.995 549.114 8.938 776.568 12.641 1098.235 17.878 1345.058 21.896 1553.14 25.283
SPECBIN: 9486.5 9524 38.484 1.841 0.019 4.076 0.044 9.681 0.12 15.916 0.225 24.013 0.37 34.556 0.551 42.48 0.683 49.206 0.795 55.034 0.891 61.526 0.998 67.455 1.095 77.914 1.266 110.267 1.795 135.047 2.2 155.963 2.541 174.388 2.842 213.578 3.481 246.634 4.021 348.801 5.687 427.195 6.966 493.284 8.043 551.51 8.993 779.955 12.718 1103.026 17.987 1350.926 22.029 1559.916 25.437
SPECBIN: 9524 9562.5 38.875 1.851 0.019 4.099 0.044 9.731 0.121 15.99 0.227 24.12 0.372 34.707 0.554 42.664 0.687 49.419 0.8 55.272 0.896 61.792 1.004 67.747 1.102 78.251 1.274 110.743 1.806 135.629 2.213 156.636 2.557 175.141 2.859 214.5 3.502 247.698 4.045 350.306 5.721 429.038 7.007 495.412 8.092 553.889 9.047 783.32 12.795 1107.784 18.095 1356.754 22.162 1566.645 25.59
SPECBIN: 9562.5 9601.5 39.281 1.864 0.019 4.125 0.045 9.785 0.122 16.072 0.228 24.238 0.374 34.874 0.558 42.869 0.692 49.656 0.805 55.537 0.902 62.088 1.01 68.07 1.109 78.625 1.283 111.271 1.818 136.276 2.228 157.383 2.574 175.976 2.878 215.523 3.526 248.879 4.072 351.976 5.759 431.084 7.054 497.774 8.146 556.53 9.107 787.055 12.88 1113.066 18.216 1363.223 22.31 1574.114 25.761
SPECBIN: 9601.5 9640.5 39.697 1.876 0.019 4.15 0.045 9.839 0.123 16.153 0.23 24.355 0.377 35.039 0.561 43.071 0.697 49.889 0.81 55.797 0.908 62.379 1.017 68.389 1.116 78.993 1.291 111.791 1.83 136.913 2.243 158.119 2.591 176.798 2.897 216.53 3.549 250.042 4.099 353.62 5.797 433.097 7.1 500.099 8.199 559.129 9.167 790.731 12.965 1118.264 18.335 1369.589 22.456 1581.466 25.93
SPECBIN: 9640.5 9680 40.112 1.887 0.019 4.174 0.045 9.889 0.124 16.229 0.231 24.464 0.379 35.193 0.565 43.26 0.701 50.108 0.815 56.041 0.914 62.651 1.023 68.688 1.123 79.338 1.299 112.279 1.841 137.51 2.256 158.808 2.606 177.569 2.915 217.474 3.57 251.132 4.123 355.161 5.832 434.985 7.144 502.279 8.249 561.566 9.223 794.178 13.044 1123.139 18.447 1375.559 22.593 1588.36 26.088
SPECBIN: 9680 9720 40.528 1.899 0.02 4.2 0.045 9.943 0.124 16.311 0.233 24.581 0.382 35.358 0.568 43.462 0.705 50.341 0.82 56.302 0.92 62.943 1.03 69.007 1.13 79.706 1.307 112.8 1.853 138.148 2.271 159.545 2.623 178.393 2.934 218.482 3.594 252.297 4.15 356.809 5.87 437.002 7.19 504.608 8.303 564.171 9.283 797.861 13.128 1128.347 18.567 1381.939 22.739 1595.726 26.257
SPECBIN: 9720 9760.5 40.955 1.91 0.02 4.223 0.046 9.993 0.125 16.386 0.234 24.689 0.384 35.511 0.572 43.648 0.71 50.557 0.825 56.543 0.925 63.212 1.036 69.302 1.137 80.047 1.315 113.282 1.864 138.738 2.284 160.226 2.639 179.154 2.951 219.415 3.615 253.373 4.175 358.331 5.905 438.867 7.233 506.762 8.352 566.578 9.338 801.265 13.207 1133.162 18.677 1387.835 22.875 1602.534 26.414
SPECBIN: 9760.5 9801.5 41.385 1.922 0.02 4.248 0.046 10.047 0.126 16.466 0.236 24.804 0.386 35.674 0.576 43.848 0.714 50.788 0.831 56.801 0.931 63.5 1.043 69.618 1.144 80.411 1.323 113.797 1.876 139.369 2.299 160.954 2.656 179.969 2.97 220.412 3.638 254.525 4.202 359.96 5.943 440.862 7.279 509.065 8.405 569.154 9.398 804.908 13.291 1138.313 18.796 1394.144 23.021 1609.82 26.582
SPECBIN: 9801.5 9843 41.827 1.933 0.02 4.271 0.046 10.095 0.127 16.539 0.237 24.909 0.388 35.822 0.579 44.029 0.718 50.997 0.835 57.035 0.936 63.762 1.049 69.904 1.151 80.742 1.331 114.265 1.887 139.942 2.312 161.616 2.671 180.709 2.987 221.318 3.659 255.572 4.226 361.44 5.977 442.674 7.321 511.158 8.454 571.493 9.452 808.216 13.367 1142.992 18.904 1399.874 23.153 1616.436 26.735
SPECBIN: 9843 9885 42.268 1.944 0.02 4.296 0.047 10.147 0.127 16.617 0.238 25.021 0.391 35.98 0.582 44.223 0.723 51.221 0.84 57.285 0.942 64.041 1.055 70.21 1.158 81.095 1.339 114.764 1.898 140.553 2.326 162.322 2.687 181.498 3.005 222.284 3.681 256.687 4.252 363.017 6.014 444.606 7.366 513.389 8.505 573.987 9.509 811.743 13.449 1147.98 19.02 1405.983 23.294 1623.49 26.898
SPECBIN: 9885 9927 42.720 1.955 0.02 4.318 0.047 10.195 0.128 16.689 0.24 25.125 0.393 36.127 0.586 44.402 0.727 51.427 0.845 57.516 0.947 64.298 1.061 70.493 1.164 81.421 1.347 115.225 1.909 141.118 2.339 162.974 2.702 182.226 3.022 223.177 3.702 257.718 4.275 364.475 6.047 446.391 7.407 515.45 8.553 576.291 9.563 815.002 13.524 1152.588 19.126 1411.627 23.425 1630.007 27.049
SPECBIN: 9927 9969.5 43.172 1.966 0.02 4.342 0.047 10.245 0.129 16.764 0.241 25.233 0.395 36.28 0.589 44.589 0.731 51.644 0.85 57.758 0.953 64.569 1.067 70.789 1.171 81.763 1.354 115.708 1.92 141.709 2.353 163.657 2.718 182.99 3.04 224.112 3.724 258.797 4.3 366.002 6.083 448.261 7.45 517.609 8.603 578.705 9.619 818.416 13.603 1157.417 19.238 1417.541 23.562 1636.836 27.207
SPECBIN: 9969.5 10013 43.626 1.977 0.02 4.364 0.047 10.291 0.13 16.834 0.242 25.334 0.397 36.422 0.592 44.763 0.735 51.845 0.855 57.983 0.958 64.82 1.073 71.064 1.178 82.081 1.362 116.158 1.931 142.26 2.366 164.293 2.733 183.701 3.056 224.983 3.744 259.803 4.324 367.424 6.116 450.003 7.491 519.62 8.65 580.954 9.671 821.595 13.677 1161.913 19.342 1423.048 23.689 1643.195 27.354
SPECBIN: 10013 10057 44.091 1.987 0.02 4.385 0.048 10.336 0.13 16.901 0.244 25.43 0.4 36.558 0.595 44.929 0.739 52.037 0.859 58.197 0.963 65.059 1.078 71.326 1.184 82.384 1.369 116.586 1.94 142.784 2.378 164.898 2.747 184.378 3.072 225.811 3.763 260.76 4.346 368.776 6.147 451.66 7.529 521.533 8.694 583.093 9.72 824.62 13.747 1166.191 19.441 1428.287 23.811 1649.245 27.494
SPECBIN: 10057 10101 44.567 1.996 0.021 4.406 0.048 10.379 0.131 16.967 0.245 25.525 0.402 36.692 0.598 45.093 0.742 52.227 0.863 58.409 0.968 65.297 1.084 71.586 1.189 82.684 1.376 117.01 1.95 143.303 2.39 165.497 2.761 185.048 3.087 226.633 3.782 261.708 4.368 370.117 6.178 453.302 7.567 523.43 8.737 585.213 9.769 827.619 13.816 1170.432 19.539 1433.481 23.93 1655.242 27.632
SPECBIN: 10101 10145.5 45.043 2.006 0.021 4.426 0.048 10.421 0.132 17.03 0.246 25.616 0.403 36.821 0.601 45.251 0.746 52.409 0.868 58.613 0.972 65.524 1.089 71.835 1.195 82.971 1.382 117.416 1.96 143.801 2.401 166.072 2.774 185.69 3.102 227.419 3.8 262.616 4.389 371.402 6.207 454.875 7.603 525.245 8.779 587.243 9.816 830.49 13.882 1174.492 19.632 1438.454 24.045 1660.984 27.765
SPECBIN: 10145.5 10191 45.519 2.015 0.021 4.445 0.048 10.462 0.132 17.092 0.247 25.705 0.405 36.947 0.604 45.405 0.749 52.588 0.872 58.812 0.977 65.746 1.094 72.079 1.201 83.252 1.389 117.815 1.969 144.288 2.412 166.635 2.787 186.32 3.117 228.19 3.818 263.506 4.409 372.66 6.236 456.416 7.638 527.025 8.82 589.233 9.861 833.304 13.947 1178.472 19.724 1443.328 24.157 1666.612 27.894
SPECBIN: 10191 10237 46.007 2.024 0.021 4.464 0.049 10.502 0.133 17.152 0.248 25.791 0.407 37.068 0.607 45.553 0.753 52.759 0.875 59.003 0.981 65.96 1.099 72.313 1.206 83.523 1.395 118.197 1.977 144.757 2.423 167.176 2.799 186.925 3.13 228.93 3.835 264.361 4.429 373.87 6.264 457.897 7.672 528.736 8.859 591.146 9.905 836.009 14.009 1182.297 19.812 1448.012 24.264 1672.021 28.018
SPECBIN: 10237 10283 46.506 2.032 0.021 4.482 0.049 10.541 0.133 17.21 0.249 25.875 0.409 37.188 0.609 45.7 0.756 52.928 0.879 59.193 0.986 66.171 1.104 72.545 1.211 83.79 1.401 118.575 1.986 145.22 2.434 167.71 2.811 187.522 3.144 229.663 3.851 265.207 4.448 375.065 6.291 459.362 7.706 530.426 8.898 593.036 9.949 838.682 14.07 1186.077 19.898 1452.642 24.371 1677.367 28.141
SPECBIN: 10283 10329.5 47.004 2.041 0.021 4.501 0.049 10.58 0.134 17.269 0.251 25.96 0.411 37.307 0.612 45.846 0.759 53.097 0.883 59.382 0.99 66.383 1.109 72.776 1.217 84.058 1.407 118.953 1.995 145.682 2.444 168.244 2.824 188.12 3.158 230.394 3.868 266.051 4.467 376.259 6.319 460.824 7.739 532.115 8.937 594.924 9.992 841.351 14.131 1189.852 19.985 1457.266 24.477 1682.707 28.264
SPECBIN: 10329.5 10377 47.503 2.049 0.021 4.516 0.049 10.613 0.134 17.319 0.252 26.032 0.412 37.41 0.614 45.972 0.762 53.243 0.886 59.544 0.994 66.564 1.113 72.975 1.221 84.287 1.412 119.277 2.002 146.079 2.453 168.703 2.834 188.632 3.169 231.021 3.882 266.776 4.484 377.284 6.342 462.079 7.768 533.564 8.97 596.544 10.029 843.643 14.183 1193.093 20.059 1461.235 24.567 1687.289 28.368
SPECBIN: 10377 10425 48.012 2.057 0.021 4.535 0.049 10.652 0.135 17.378 0.253 26.117 0.414 37.529 0.617 46.118 0.765 53.412 0.89 59.733 0.998 66.775 1.117 73.207 1.226 84.554 1.418 119.655 2.011 146.542 2.464 169.238 2.846 189.23 3.183 231.754 3.899 267.621 4.503 378.48 6.37 463.543 7.802 535.255 9.009 598.435 10.072 846.317 14.245 1196.874 20.146 1465.866 24.673 1692.637 28.491
SPECBIN: 10425 10473 48.532 2.066 0.021 4.553 0.05 10.691 0.136 17.437 0.254 26.202 0.416 37.65 0.62 46.265 0.769 53.582 0.894 59.923 1.002 66.987 1.122 73.439 1.232 84.823 1.425 120.035 2.02 147.007 2.475 169.774 2.859 189.83 3.197 232.488 3.916 268.469 4.523 379.679 6.397 465.013 7.835 536.952 9.048 600.331 10.116 848.999 14.307 1200.667 20.233 1470.512 24.78 1698.001 28.614
SPECBIN: 10473 10522 49.052 2.075 0.021 4.572 0.05 10.731 0.136 17.498 0.255 26.29 0.418 37.774 0.622 46.417 0.772 53.758 0.898 60.119 1.007 67.207 1.127 73.68 1.237 85.1 1.431 120.427 2.029 147.487 2.486 170.329 2.872 190.45 3.211 233.248 3.934 269.346 4.543 380.919 6.426 466.531 7.871 538.705 9.088 602.292 10.161 851.772 14.371 1204.588 20.324 1475.314 24.891 1703.547 28.742
SPECBIN: 10522 10571.5 49.572 2.085 0.022 4.594 0.05 10.776 0.137 17.566 0.256 26.387 0.42 37.912 0.625 46.586 0.776 53.953 0.903 60.337 1.012 67.45 1.133 73.946 1.243 85.408 1.438 120.863 2.039 148.021 2.498 170.945 2.886 191.139 3.227 234.091 3.953 270.32 4.566 382.297 6.458 468.218 7.91 540.653 9.134 604.469 10.212 854.851 14.442 1208.944 20.425 1480.648 25.016 1709.706 28.886
SPECBIN: 10571.5 10621.5 50.113 2.096 0.022 4.616 0.05 10.822 0.138 17.635 0.257 26.487 0.422 38.052 0.629 46.758 0.78 54.152 0.907 60.56 1.017 67.699 1.139 74.219 1.25 85.722 1.445 121.307 2.049 148.565 2.511 171.573 2.9 191.841 3.244 234.951 3.973 271.314 4.589 383.701 6.491 469.939 7.95 542.64 9.18 606.69 10.264 857.992 14.515 1213.386 20.528 1486.089 25.142 1715.988 29.031
SPECBIN: 10621.5 10672.5 50.642 2.106 0.022 4.638 0.051 10.869 0.138 17.705 0.259 26.588 0.424 38.195 0.632 46.933 0.784 54.354 0.912 60.786 1.022 67.951 1.145 74.495 1.256 86.042 1.453 121.759 2.059 149.117 2.524 172.211 2.915 192.555 3.26 235.825 3.994 272.322 4.612 385.128 6.524 471.686 7.99 544.657 9.227 608.946 10.316 861.182 14.59 1217.897 20.633 1491.614 25.271 1722.367 29.18
SPECBIN: 10672.5 10723.5 51.193 2.117 0.022 4.66 0.051 10.916 0.139 17.776 0.26 26.69 0.426 38.34 0.635 47.11 0.788 54.559 0.917 61.015 1.027 68.207 1.15 74.776 1.263 86.365 1.46 122.216 2.07 149.678 2.537 172.858 2.93 193.278 3.277 236.711 4.014 273.346 4.636 386.575 6.558 473.458 8.032 546.703 9.275 611.234 10.369 864.417 14.665 1222.472 20.74 1497.217 25.401 1728.838 29.331
SPECBIN: 10723.5 10775 51.743 2.128 0.022 4.683 0.051 10.964 0.14 17.848 0.261 26.794 0.428 38.486 0.638 47.289 0.792 54.765 0.921 61.245 1.033 68.464 1.156 75.058 1.269 86.691 1.468 122.677 2.081 150.242 2.55 173.509 2.946 194.006 3.294 237.602 4.035 274.375 4.66 388.03 6.592 475.24 8.073 548.761 9.323 613.535 10.423 867.671 14.741 1227.074 20.847 1502.853 25.533 1735.346 29.483
SPECBIN: 10775 10827.5 52.291 2.138 0.022 4.706 0.051 11.011 0.14 17.919 0.263 26.896 0.431 38.631 0.642 47.466 0.796 54.97 0.926 61.474 1.038 68.72 1.162 75.338 1.276 87.014 1.475 123.134 2.092 150.801 2.563 174.156 2.961 194.729 3.311 238.488 4.056 275.397 4.684 389.476 6.625 477.011 8.115 550.806 9.37 615.82 10.477 870.904 14.817 1231.646 20.954 1508.452 25.664 1741.811 29.634
SPECBIN: 10827.5 10880.5 52.849 2.15 0.022 4.73 0.052 11.063 0.141 17.997 0.264 27.008 0.433 38.789 0.645 47.659 0.801 55.194 0.931 61.724 1.044 68.999 1.169 75.643 1.283 87.367 1.484 123.633 2.103 151.412 2.577 174.861 2.977 195.518 3.329 239.453 4.079 276.512 4.71 391.053 6.662 478.942 8.16 553.036 9.423 618.314 10.535 874.431 14.9 1236.633 21.072 1514.561 25.808 1748.864 29.8
SPECBIN: 10880.5 10934 53.418 2.16 0.022 4.752 0.052 11.109 0.142 18.066 0.266 27.107 0.435 38.929 0.648 47.831 0.805 55.392 0.936 61.946 1.049 69.247 1.175 75.915 1.289 87.681 1.491 124.076 2.114 151.955 2.59 175.488 2.992 196.219 3.346 240.312 4.099 277.504 4.733 392.455 6.695 480.659 8.2 555.018 9.469 620.53 10.587 877.564 14.973 1241.065 21.175 1519.989 25.934 1755.132 29.947
SPECBIN: 10934 10988 53.986 2.17 0.022 4.774 0.052 11.154 0.143 18.133 0.267 27.204 0.437 39.066 0.652 47.999 0.808 55.586 0.94 62.162 1.054 69.489 1.18 76.18 1.295 87.987 1.498 124.509 2.124 152.485 2.602 176.1 3.006 196.902 3.362 241.149 4.118 278.471 4.756 393.822 6.727 482.334 8.239 556.952 9.514 622.692 10.638 880.622 15.044 1245.389 21.276 1525.285 26.058 1761.247 30.089
SPECBIN: 10988 11043 54.561 2.18 0.023 4.794 0.052 11.197 0.143 18.198 0.268 27.298 0.439 39.199 0.654 48.161 0.812 55.774 0.945 62.372 1.059 69.723 1.186 76.437 1.301 88.283 1.505 124.928 2.133 152.998 2.614 176.692 3.02 197.565 3.377 241.96 4.137 279.407 4.778 395.147 6.758 483.956 8.277 558.825 9.558 624.786 10.686 883.583 15.113 1249.577 21.374 1530.414 26.177 1767.17 30.227
SPECBIN: 11043 11098.5 55.135 2.189 0.023 4.812 0.053 11.234 0.144 18.255 0.269 27.379 0.441 39.314 0.657 48.303 0.815 55.937 0.948 62.554 1.063 69.927 1.19 76.66 1.306 88.541 1.511 125.293 2.142 153.445 2.624 177.208 3.032 198.142 3.39 242.667 4.153 280.223 4.797 396.301 6.784 485.369 8.31 560.457 9.595 626.611 10.728 886.164 15.173 1253.227 21.458 1534.883 26.28 1772.331 30.346
SPECBIN: 11098.5 11154.5 55.731 2.198 0.023 4.832 0.053 11.276 0.144 18.317 0.27 27.469 0.443 39.442 0.66 48.458 0.819 56.117 0.952 62.756 1.068 70.152 1.195 76.907 1.312 88.825 1.517 125.695 2.151 153.937 2.636 177.777 3.045 198.777 3.405 243.445 4.171 281.122 4.817 397.571 6.814 486.925 8.346 562.254 9.637 628.62 10.775 889.005 15.238 1257.245 21.551 1539.804 26.394 1778.013 30.478
SPECBIN: 11154.5 11211 56.312 2.206 0.023 4.848 0.053 11.31 0.145 18.37 0.271 27.545 0.445 39.549 0.662 48.589 0.822 56.269 0.956 62.925 1.071 70.341 1.2 77.114 1.317 89.065 1.523 126.034 2.159 154.352 2.645 178.255 3.056 199.312 3.417 244.101 4.186 281.879 4.834 398.642 6.838 488.236 8.375 563.768 9.671 630.312 10.813 891.398 15.293 1260.629 21.627 1543.95 26.488 1782.8 30.586
SPECBIN: 11211 11268 56.911 2.214 0.023 4.866 0.053 11.348 0.146 18.427 0.272 27.627 0.446 39.665 0.665 48.732 0.825 56.434 0.959 63.109 1.075 70.547 1.204 77.34 1.322 89.325 1.529 126.402 2.167 154.803 2.656 178.776 3.068 199.895 3.431 244.814 4.202 282.702 4.853 399.806 6.865 489.663 8.408 565.415 9.709 632.154 10.855 894.003 15.352 1264.312 21.712 1548.46 26.591 1788.008 30.705
SPECBIN: 11268 11326 57.499 2.222 0.023 4.883 0.053 11.385 0.146 18.483 0.273 27.709 0.448 39.78 0.667 48.873 0.828 56.597 0.963 63.291 1.08 70.75 1.209 77.563 1.327 89.582 1.534 126.766 2.175 155.248 2.666 179.291 3.079 200.47 3.444 245.518 4.218 283.516 4.872 400.957 6.891 491.072 8.44 567.042 9.746 633.973 10.897 896.575 15.411 1267.949 21.795 1552.915 26.693 1793.152 30.822
SPECBIN: 11326 11384.5 58.108 2.23 0.023 4.9 0.054 11.42 0.147 18.536 0.274 27.786 0.45 39.89 0.67 49.007 0.831 56.752 0.967 63.465 1.083 70.944 1.213 77.775 1.332 89.828 1.54 127.113 2.183 155.673 2.675 179.781 3.09 201.018 3.456 246.19 4.234 284.291 4.889 402.053 6.916 492.414 8.471 568.592 9.781 635.706 10.936 899.026 15.466 1271.417 21.873 1557.161 26.789 1798.056 30.934
SPECBIN: 11384.5 11444 58.709 2.237 0.023 4.915 0.054 11.453 0.147 18.585 0.275 27.857 0.451 39.991 0.672 49.131 0.834 56.895 0.97 63.624 1.087 71.122 1.217 77.97 1.336 90.053 1.545 127.432 2.19 156.063 2.684 180.232 3.101 201.523 3.467 246.807 4.248 285.004 4.905 403.061 6.938 493.649 8.498 570.018 9.813 637.3 10.972 901.281 15.517 1274.605 21.945 1561.066 26.877 1802.564 31.035
SPECBIN: 11444 11504 59.320 2.244 0.023 4.929 0.054 11.483 0.148 18.632 0.276 27.925 0.452 40.087 0.674 49.249 0.836 57.031 0.973 63.777 1.09 71.293 1.221 78.157 1.34 90.269 1.55 127.736 2.197 156.437 2.692 180.663 3.11 202.005 3.478 247.398 4.261 285.686 4.921 404.025 6.96 494.83 8.525 571.381 9.844 638.825 11.006 903.436 15.565 1277.653 22.012 1564.8 26.96 1806.875 31.13
SPECBIN: 11504 11564.5 59.941 2.253 0.023 4.947 0.054 11.521 0.148 18.69 0.277 28.008 0.454 40.205 0.677 49.393 0.84 57.198 0.976 63.963 1.095 71.5 1.226 78.384 1.345 90.531 1.556 128.108 2.206 156.891 2.703 181.188 3.122 202.591 3.492 248.116 4.277 286.515 4.939 405.199 6.987 496.267 8.557 573.041 9.881 640.68 11.048 906.06 15.625 1281.364 22.097 1569.345 27.064 1812.124 31.25
